2023-02-14 15:26:42,842  Blackbox: Logistic Training   INFO  Run Number: 2023-02-14T15:26:42.828702
2023-02-14 15:26:46,622  Blackbox: Logistic Training   INFO  Epoch: 1/150	Train Loss: 0.0099	Val Loss: 0.0092	Train Acc: 71.7998	Val Acc: 74.4977
2023-02-14 15:26:47,681  Blackbox: Logistic Training   INFO  Epoch: 2/150	Train Loss: 0.0088	Val Loss: 0.0086	Train Acc: 75.3544	Val Acc: 74.5628
2023-02-14 15:26:48,759  Blackbox: Logistic Training   INFO  Epoch: 3/150	Train Loss: 0.0084	Val Loss: 0.0083	Train Acc: 75.3815	Val Acc: 74.5520
2023-02-14 15:26:49,818  Blackbox: Logistic Training   INFO  Epoch: 4/150	Train Loss: 0.0081	Val Loss: 0.0081	Train Acc: 75.3897	Val Acc: 74.5954
2023-02-14 15:26:50,885  Blackbox: Logistic Training   INFO  Epoch: 5/150	Train Loss: 0.0079	Val Loss: 0.0079	Train Acc: 75.4087	Val Acc: 74.6171
2023-02-14 15:26:52,067  Blackbox: Logistic Training   INFO  Epoch: 6/150	Train Loss: 0.0078	Val Loss: 0.0078	Train Acc: 75.4440	Val Acc: 74.6389
2023-02-14 15:26:53,138  Blackbox: Logistic Training   INFO  Epoch: 7/150	Train Loss: 0.0077	Val Loss: 0.0077	Train Acc: 75.5010	Val Acc: 74.6280
2023-02-14 15:26:54,146  Blackbox: Logistic Training   INFO  Epoch: 8/150	Train Loss: 0.0075	Val Loss: 0.0076	Train Acc: 75.5472	Val Acc: 74.8126
2023-02-14 15:26:55,133  Blackbox: Logistic Training   INFO  Epoch: 9/150	Train Loss: 0.0074	Val Loss: 0.0075	Train Acc: 75.6368	Val Acc: 74.9864
2023-02-14 15:26:56,171  Blackbox: Logistic Training   INFO  Epoch: 10/150	Train Loss: 0.0074	Val Loss: 0.0074	Train Acc: 75.7345	Val Acc: 75.3123
2023-02-14 15:26:57,281  Blackbox: Logistic Training   INFO  Epoch: 11/150	Train Loss: 0.0073	Val Loss: 0.0073	Train Acc: 75.9735	Val Acc: 75.5621
2023-02-14 15:26:58,415  Blackbox: Logistic Training   INFO  Epoch: 12/150	Train Loss: 0.0072	Val Loss: 0.0073	Train Acc: 76.2695	Val Acc: 75.8553
2023-02-14 15:26:59,456  Blackbox: Logistic Training   INFO  Epoch: 13/150	Train Loss: 0.0071	Val Loss: 0.0072	Train Acc: 76.4921	Val Acc: 76.0834
2023-02-14 15:27:00,638  Blackbox: Logistic Training   INFO  Epoch: 14/150	Train Loss: 0.0071	Val Loss: 0.0072	Train Acc: 76.8533	Val Acc: 76.5287
2023-02-14 15:27:01,688  Blackbox: Logistic Training   INFO  Epoch: 15/150	Train Loss: 0.0070	Val Loss: 0.0071	Train Acc: 77.1873	Val Acc: 76.6808
2023-02-14 15:27:02,723  Blackbox: Logistic Training   INFO  Epoch: 16/150	Train Loss: 0.0070	Val Loss: 0.0071	Train Acc: 77.3991	Val Acc: 76.8872
2023-02-14 15:27:03,782  Blackbox: Logistic Training   INFO  Epoch: 17/150	Train Loss: 0.0069	Val Loss: 0.0070	Train Acc: 77.6381	Val Acc: 77.0609
2023-02-14 15:27:04,887  Blackbox: Logistic Training   INFO  Epoch: 18/150	Train Loss: 0.0069	Val Loss: 0.0070	Train Acc: 77.7331	Val Acc: 77.3107
2023-02-14 15:27:05,926  Blackbox: Logistic Training   INFO  Epoch: 19/150	Train Loss: 0.0069	Val Loss: 0.0070	Train Acc: 77.9178	Val Acc: 77.5280
2023-02-14 15:27:07,019  Blackbox: Logistic Training   INFO  Epoch: 20/150	Train Loss: 0.0068	Val Loss: 0.0069	Train Acc: 78.1377	Val Acc: 78.1796
2023-02-14 15:27:08,079  Blackbox: Logistic Training   INFO  Epoch: 21/150	Train Loss: 0.0068	Val Loss: 0.0069	Train Acc: 78.7378	Val Acc: 78.6684
2023-02-14 15:27:09,086  Blackbox: Logistic Training   INFO  Epoch: 22/150	Train Loss: 0.0068	Val Loss: 0.0069	Train Acc: 78.9089	Val Acc: 78.9725
2023-02-14 15:27:10,091  Blackbox: Logistic Training   INFO  Epoch: 23/150	Train Loss: 0.0067	Val Loss: 0.0068	Train Acc: 79.2049	Val Acc: 79.4939
2023-02-14 15:27:11,107  Blackbox: Logistic Training   INFO  Epoch: 24/150	Train Loss: 0.0067	Val Loss: 0.0068	Train Acc: 79.6448	Val Acc: 79.7220
2023-02-14 15:27:12,277  Blackbox: Logistic Training   INFO  Epoch: 25/150	Train Loss: 0.0067	Val Loss: 0.0068	Train Acc: 79.8186	Val Acc: 79.7220
2023-02-14 15:27:13,528  Blackbox: Logistic Training   INFO  Epoch: 26/150	Train Loss: 0.0067	Val Loss: 0.0068	Train Acc: 79.9299	Val Acc: 79.8849
2023-02-14 15:27:14,599  Blackbox: Logistic Training   INFO  Epoch: 27/150	Train Loss: 0.0067	Val Loss: 0.0067	Train Acc: 80.1010	Val Acc: 80.0152
2023-02-14 15:27:15,652  Blackbox: Logistic Training   INFO  Epoch: 28/150	Train Loss: 0.0066	Val Loss: 0.0067	Train Acc: 80.1472	Val Acc: 80.0261
2023-02-14 15:27:16,659  Blackbox: Logistic Training   INFO  Epoch: 29/150	Train Loss: 0.0066	Val Loss: 0.0067	Train Acc: 80.1662	Val Acc: 80.0478
2023-02-14 15:27:17,700  Blackbox: Logistic Training   INFO  Epoch: 30/150	Train Loss: 0.0066	Val Loss: 0.0067	Train Acc: 80.2015	Val Acc: 80.0478
2023-02-14 15:27:18,761  Blackbox: Logistic Training   INFO  Epoch: 31/150	Train Loss: 0.0066	Val Loss: 0.0067	Train Acc: 80.2830	Val Acc: 80.1021
2023-02-14 15:27:19,816  Blackbox: Logistic Training   INFO  Epoch: 32/150	Train Loss: 0.0066	Val Loss: 0.0067	Train Acc: 80.3916	Val Acc: 80.1564
2023-02-14 15:27:20,881  Blackbox: Logistic Training   INFO  Epoch: 33/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.4622	Val Acc: 80.2107
2023-02-14 15:27:21,925  Blackbox: Logistic Training   INFO  Epoch: 34/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.5436	Val Acc: 80.2216
2023-02-14 15:27:22,966  Blackbox: Logistic Training   INFO  Epoch: 35/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.6332	Val Acc: 80.3628
2023-02-14 15:27:23,964  Blackbox: Logistic Training   INFO  Epoch: 36/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.7554	Val Acc: 80.4822
2023-02-14 15:27:24,945  Blackbox: Logistic Training   INFO  Epoch: 37/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.8342	Val Acc: 80.5148
2023-02-14 15:27:25,967  Blackbox: Logistic Training   INFO  Epoch: 38/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 80.9510	Val Acc: 80.6886
2023-02-14 15:27:27,108  Blackbox: Logistic Training   INFO  Epoch: 39/150	Train Loss: 0.0065	Val Loss: 0.0066	Train Acc: 81.0922	Val Acc: 80.7972
2023-02-14 15:27:28,165  Blackbox: Logistic Training   INFO  Epoch: 40/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.1628	Val Acc: 80.9601
2023-02-14 15:27:29,229  Blackbox: Logistic Training   INFO  Epoch: 41/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.1954	Val Acc: 80.9167
2023-02-14 15:27:30,267  Blackbox: Logistic Training   INFO  Epoch: 42/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.2035	Val Acc: 80.8624
2023-02-14 15:27:31,403  Blackbox: Logistic Training   INFO  Epoch: 43/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.2442	Val Acc: 80.8515
2023-02-14 15:27:32,409  Blackbox: Logistic Training   INFO  Epoch: 44/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.2931	Val Acc: 80.9384
2023-02-14 15:27:33,431  Blackbox: Logistic Training   INFO  Epoch: 45/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.3257	Val Acc: 80.9601
2023-02-14 15:27:34,477  Blackbox: Logistic Training   INFO  Epoch: 46/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.3528	Val Acc: 80.9276
2023-02-14 15:27:35,523  Blackbox: Logistic Training   INFO  Epoch: 47/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.3773	Val Acc: 80.9493
2023-02-14 15:27:36,590  Blackbox: Logistic Training   INFO  Epoch: 48/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.4126	Val Acc: 80.9710
2023-02-14 15:27:37,589  Blackbox: Logistic Training   INFO  Epoch: 49/150	Train Loss: 0.0064	Val Loss: 0.0065	Train Acc: 81.4262	Val Acc: 81.0145
2023-02-14 15:27:38,557  Blackbox: Logistic Training   INFO  Epoch: 50/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.5022	Val Acc: 81.0579
2023-02-14 15:27:39,539  Blackbox: Logistic Training   INFO  Epoch: 51/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.5429	Val Acc: 81.0796
2023-02-14 15:27:40,572  Blackbox: Logistic Training   INFO  Epoch: 52/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.6271	Val Acc: 81.1122
2023-02-14 15:27:41,778  Blackbox: Logistic Training   INFO  Epoch: 53/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.6570	Val Acc: 81.1882
2023-02-14 15:27:42,816  Blackbox: Logistic Training   INFO  Epoch: 54/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.6869	Val Acc: 81.2208
2023-02-14 15:27:43,753  Blackbox: Logistic Training   INFO  Epoch: 55/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.7086	Val Acc: 81.2534
2023-02-14 15:27:44,609  Blackbox: Logistic Training   INFO  Epoch: 56/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.7737	Val Acc: 81.3077
2023-02-14 15:27:45,462  Blackbox: Logistic Training   INFO  Epoch: 57/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.7955	Val Acc: 81.3837
2023-02-14 15:27:46,311  Blackbox: Logistic Training   INFO  Epoch: 58/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.8335	Val Acc: 81.4272
2023-02-14 15:27:47,166  Blackbox: Logistic Training   INFO  Epoch: 59/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.8552	Val Acc: 81.4489
2023-02-14 15:27:48,006  Blackbox: Logistic Training   INFO  Epoch: 60/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.8932	Val Acc: 81.4923
2023-02-14 15:27:48,867  Blackbox: Logistic Training   INFO  Epoch: 61/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.9204	Val Acc: 81.5575
2023-02-14 15:27:49,974  Blackbox: Logistic Training   INFO  Epoch: 62/150	Train Loss: 0.0063	Val Loss: 0.0064	Train Acc: 81.9557	Val Acc: 81.5901
2023-02-14 15:27:51,096  Blackbox: Logistic Training   INFO  Epoch: 63/150	Train Loss: 0.0062	Val Loss: 0.0064	Train Acc: 81.9828	Val Acc: 81.6553
2023-02-14 15:27:52,193  Blackbox: Logistic Training   INFO  Epoch: 64/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 81.9828	Val Acc: 81.6444
2023-02-14 15:27:53,254  Blackbox: Logistic Training   INFO  Epoch: 65/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.0018	Val Acc: 81.6553
2023-02-14 15:27:54,430  Blackbox: Logistic Training   INFO  Epoch: 66/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.0371	Val Acc: 81.6118
2023-02-14 15:27:55,423  Blackbox: Logistic Training   INFO  Epoch: 67/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.0426	Val Acc: 81.6335
2023-02-14 15:27:56,380  Blackbox: Logistic Training   INFO  Epoch: 68/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.0480	Val Acc: 81.6553
2023-02-14 15:27:57,361  Blackbox: Logistic Training   INFO  Epoch: 69/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.0969	Val Acc: 81.6335
2023-02-14 15:27:58,344  Blackbox: Logistic Training   INFO  Epoch: 70/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1186	Val Acc: 81.6335
2023-02-14 15:27:59,403  Blackbox: Logistic Training   INFO  Epoch: 71/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1376	Val Acc: 81.6227
2023-02-14 15:28:00,581  Blackbox: Logistic Training   INFO  Epoch: 72/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1729	Val Acc: 81.6335
2023-02-14 15:28:01,750  Blackbox: Logistic Training   INFO  Epoch: 73/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1783	Val Acc: 81.6335
2023-02-14 15:28:02,960  Blackbox: Logistic Training   INFO  Epoch: 74/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1729	Val Acc: 81.6661
2023-02-14 15:28:04,173  Blackbox: Logistic Training   INFO  Epoch: 75/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1783	Val Acc: 81.6879
2023-02-14 15:28:05,311  Blackbox: Logistic Training   INFO  Epoch: 76/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.1783	Val Acc: 81.6879
2023-02-14 15:28:06,397  Blackbox: Logistic Training   INFO  Epoch: 77/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.2082	Val Acc: 81.7096
2023-02-14 15:28:07,413  Blackbox: Logistic Training   INFO  Epoch: 78/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.2218	Val Acc: 81.6987
2023-02-14 15:28:08,444  Blackbox: Logistic Training   INFO  Epoch: 79/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.2272	Val Acc: 81.6661
2023-02-14 15:28:09,512  Blackbox: Logistic Training   INFO  Epoch: 80/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.2381	Val Acc: 81.6770
2023-02-14 15:28:10,543  Blackbox: Logistic Training   INFO  Epoch: 81/150	Train Loss: 0.0062	Val Loss: 0.0063	Train Acc: 82.2381	Val Acc: 81.6879
2023-02-14 15:28:11,719  Blackbox: Logistic Training   INFO  Epoch: 82/150	Train Loss: 0.0061	Val Loss: 0.0063	Train Acc: 82.2299	Val Acc: 81.7204
2023-02-14 15:28:12,838  Blackbox: Logistic Training   INFO  Epoch: 83/150	Train Loss: 0.0061	Val Loss: 0.0062	Train Acc: 82.2381	Val Acc: 81.7204
2023-02-14 15:28:13,874  Blackbox: Logistic Training   INFO  Epoch: 84/150	Train Loss: 0.0061	Val Loss: 0.0062	Train Acc: 82.2652	Val Acc: 81.7096
2023-02-14 15:28:14,941  Blackbox: Logistic Training   INFO  Epoch: 85/150	Train Loss: 0.0061	Val Loss: 0.0062	Train Acc: 82.2598	Val Acc: 81.6879
2023-02-14 15:28:16,001  Blackbox: Logistic Training   INFO  Epoch: 86/150	Train Loss: 0.0061	Val Loss: 0.0062	Train Acc: 82.2680	Val Acc: 81.6879
2023-02-14 15:28:17,113  Blackbox: Logistic Training   INFO  Epoch: 87/150	Train Loss: 0.0061	Val Loss: 0.0062	Train Acc: 82.2598	Val Acc: 81.7204
